request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes,strict_result_match,source_gold_id,audit_method,human_sparql_difficulty,failure_type,failure_family
FULLKGQA0614,In what month did actual vehicle sales reach their maximum value?,vehicle_sales,,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}]","Answer: Vehicle-sales results returned 1 monthly row(s). The highest monthly total is Dec 2023 with 8,093,262. The lowest monthly total is Dec 2023 with 8,093,262.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY DESC(?unitsSold) LIMIT 1",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,,,
FULLKGQA0615,What are the average autonomous driving development levels found for each vehicle type and SAE level grouping?,autonomous_driving,,direct_graph_supported,auto_answer,capability_inventory,0,1,15,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""SAE_Level_2"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_3"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""SAE_Level_4"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""SAE_Level_5"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""SAE_Level_2"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_3"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""SAE_Level_4"", ""vehicleType"": ""BEV""}, {""avgPe...","Answer: Autonomous-driving development returned 15 grouped row(s). First groups: vehicle type: BEHV, sae level: SAE Level 1, avg percentage: 42.0; vehicle type: BEHV, sae level: SAE Level 2, avg percentage: 52.0; vehicle type: BEHV, sae level: SAE Level 3, avg percentage: 62.0; vehicle type: BEHV, sae level: SAE Level 4, avg percentage: 72.0; vehicle type: BEHV, sae level: SAE Level 5, avg percentage: 82.0; vehicle type: BEV, sae level: SAE Level 1, avg percentage: 42.0; vehicle type: BEV, sae level: SAE Level 2, avg percentage: 52.0; vehicle type: BEV, sae level: SAE Level 3, avg percentage: 62.0.",,"SELECT ?vehicleType ?saeLevel (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasSAELevel ?sae ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) BIND(REPLACE(STR(?sae), ""^.*/"", """") AS ?saeLevel) } GROUP BY ?vehicleType ?saeLevel ORDER BY ?vehicleType ?saeLevel",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,none,
FULLKGQA0616,"Show the technology categories, detailing both their current demand and how much each has changed in percentage terms?",catalog_lookup,,llm_ranking,llm_ranking,infineon,0,6,5,,"[{""currentDemand"": ""3155484"", ""techLabel"": ""TechCategory_10-16_nm""}, {""currentDemand"": ""56083"", ""techLabel"": ""TechCategory_180-500_nm""}, {""currentDemand"": ""721730"", ""techLabel"": ""TechCategory_2-7_nm""}, {""currentDemand"": ""2100275"", ""techLabel"": ""TechCategory_28-45_nm""}, {""currentDemand"": ""3251636"", ""techLabel"": ""TechCategory_55-150_nm""}]","Answer: The query returned 5 row(s). Results: tech label: TechCategory_10-16_nm, current demand: 3155484; tech label: TechCategory_180-500_nm, current demand: 56083; tech label: TechCategory_2-7_nm, current demand: 721730; tech label: TechCategory_28-45_nm, current demand: 2100275; tech label: TechCategory_55-150_nm, current demand: 3251636.",switched_to_nonempty_candidate,"SELECT ?techLabel ?currentDemand ?pct WHERE { ?tech a survey:TechnologyCategory ; survey:currentDemand ?currentDemand . OPTIONAL { ?analysis a survey:CurrentDemandAnalysis ; survey:analyzesTechnologyCategory ?tech ; survey:percentageChange ?pct . } BIND(REPLACE(STR(?tech), '^.*/', '') AS ?techLabel) } ORDER BY ?techLabel",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,easy,none,
FULLKGQA0617,"For Tier1, what is the aggregate change in current demand from BL2 to BL1?",current_demand_baselines,,llm_ranking,llm_ranking,validated_retrieval,0,9,2,,"[{""avgPctChange"": ""11.04"", ""baseline"": ""BL1""}, {""avgPctChange"": ""-9.03"", ""baseline"": ""BL2""}]","Answer: Current-demand BL comparison returned 2 row(s). BL1 percentage change is 11.04, BL2 is -9.03; BL1 is higher than BL2 by 20.07.",selected_best_executable_candidate,"SELECT ?baseline (AVG(?pct) AS ?avgPctChange) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Tier1_Survey ; survey:hasMarketSegment survey:Automotive ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:hasMarketSegment survey:Automotive ; survey:baselineType ?baseline ; survey:percentageChange ?pct . FILTER(?baseline IN ('BL1', 'BL2')) } GROUP BY ?baseline ORDER BY ?baseline",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,none,
FULLKGQA0618,"Present the sum of anticipated Tier1 demand, segmented by region and quarter?",future_demand,,llm_ranking,llm_ranking,validated_retrieval,0,10,35,,"[{""quarterLabel"": ""Q1 2026"", ""regionName"": ""Americas"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/All Other"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/China"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q1 2026"", ""regionName"": ""Europe"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q1 2026"", ""regionName"": ""Japan"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q2 2025"", ""regionName"": ""Americas"", ""totalPctChange"": ""10.8""}, {""quarterLabel"": ""Q2 2025"", ""regionName"": ""Asia Pacific/All Other"", ""totalPctChange"": ""3.6""}, {""quarterLabel"": ""Q2 2025"", ""regionName"": ""Asia Pacific/China"", ""totalPctChange"": ""5.4""}, {""quarterLab...","Answer: The query returned 35 row(s). First results: quarter label: Q1 2026, region name: Americas, total pct change: 0.0; quarter label: Q1 2026, region name: Asia Pacific/All Other, total pct change: 0.0; quarter label: Q1 2026, region name: Asia Pacific/China, total pct change: 0.0; quarter label: Q1 2026, region name: Europe, total pct change: 0.0; quarter label: Q1 2026, region name: Japan, total pct change: 0.0; quarter label: Q2 2025, region name: Americas, total pct change: 10.8; quarter label: Q2 2025, region name: Asia Pacific/All Other, total pct change: 3.6; quarter label: Q2 2025, region name: Asia Pacific/China, total pct change: 5.4.",selected_best_executable_candidate,SELECT ?quarterLabel ?regionName (SUM(?pct) AS ?totalPctChange) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o ; survey:inRegion ?r ; survey:quarter ?q ; survey:totalDemandPercentageChange ?pct . ?o a survey:Tier1_Survey . ?r survey:regionName ?regionName . ?q survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ?regionName ORDER BY ?quarterLabel ?regionName,correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,none,
FULLKGQA0619,"How many Tier1 inventory trend records are recorded for each of the EV, non-EV, and mixed component groups?",inventory,,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_both"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""3"", ""trend"": ""S...","Answer: The query returned 9 row(s). First results: component: Component_EV, trend: Decrease, participant total: 1; component: Component_EV, trend: Increase, participant total: 1; component: Component_EV, trend: Stable, participant total: 3; component: Component_both, trend: Decrease, participant total: 1; component: Component_both, trend: Increase, participant total: 1; component: Component_both, trend: Stable, participant total: 3; component: Component_non_EV, trend: Decrease, participant total: 1; component: Component_non_EV, trend: Increase, participant total: 1.",,SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,incorrect,Selected query result signature does not match the repaired gold query.,False,FINALKGQA305,strict_gold_result_signature,medium,semantic_or_result_mismatch,inventory_scope_or_dimension
FULLKGQA0620,How many semiconductor order cancellation responses correspond to each technology category paired with each response type?,order_cancellation,,direct_graph_supported,auto_answer,capability_inventory,0,1,15,,"[{""participantCount"": ""1"", ""responseType"": ""Decrease"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""2"", ""responseType"": ""Increase"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""0"", ""responseType"": ""Stable"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""2"", ""responseType"": ""Decrease"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""0"", ""responseType"": ""Increase"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""1"", ""responseType"": ""Stable"", ""technologyCategory"": ...",Answer: Order-cancellation results returned 15 row(s). The largest returned participant count is Increase for OrderCancellationChange Semi 10nm to <28nm with 2.,,"SELECT ?technologyCategory ?responseType (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?technology ; survey:hasResponseType ?responseType ; survey:participantCount ?participants . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ?responseType ORDER BY ?technologyCategory ?responseType",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,medium,none,
FULLKGQA0621,What is the average quarterly trend in demand percentage observed in the Semiconductor survey?,regional_demand,,llm_ranking,llm_ranking,validated_retrieval,0,7,7,,"[{""avgPctChange"": ""6.0"", ""quarterLabel"": ""Q1 2026""}, {""avgPctChange"": ""8.0"", ""quarterLabel"": ""Q2 2025""}, {""avgPctChange"": ""7.0"", ""quarterLabel"": ""Q2 2026""}, {""avgPctChange"": ""3.0"", ""quarterLabel"": ""Q3 2025""}, {""avgPctChange"": ""6.6"", ""quarterLabel"": ""Q3 2026""}, {""avgPctChange"": ""9.0"", ""quarterLabel"": ""Q4 2025""}, {""avgPctChange"": ""7.4"", ""quarterLabel"": ""Q4 2026""}]","Answer: The query returned 7 row(s). Results: quarter label: Q1 2026, avg pct change: 6.0; quarter label: Q2 2025, avg pct change: 8.0; quarter label: Q2 2026, avg pct change: 7.0; quarter label: Q3 2025, avg pct change: 3.0; quarter label: Q3 2026, avg pct change: 6.6; quarter label: Q4 2025, avg pct change: 9.0; quarter label: Q4 2026, avg pct change: 7.4.",selected_best_executable_candidate,SELECT ?quarterLabel (AVG(?pct) AS ?avgPctChange) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o ; survey:quarter ?q ; survey:totalDemandPercentageChange ?pct . ?o a survey:Semiconductor_Survey . ?q survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,incorrect,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,previously_audited_failure,other_semantic_mismatch
FULLKGQA0622,How many semiconductor companies reported experiencing a shortage compared to those that did not?,shortage,,direct_graph_supported,auto_answer,capability_inventory,0,1,2,,"[{""companyCount"": ""3"", ""shortageStatus"": ""no""}, {""companyCount"": ""6"", ""shortageStatus"": ""yes""}]","Answer: The query returned 2 row(s). Results: shortage status: no, company count: 3; shortage status: yes, company count: 6.",,"SELECT ?shortageStatus (COUNT(?company) AS ?companyCount) WHERE { VALUES (?origin ?surveyGroup) { (survey:OEM_Survey_Instance ""OEM"") (survey:Tier1_Survey_Instance ""Tier1"") (survey:Semiconductor_Survey_Instance ""Semiconductor"") } ?company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?shortage . BIND(IF(?shortage = true, ""yes"", ""no"") AS ?shortageStatus) } GROUP BY ?shortageStatus ORDER BY ?shortageStatus",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,,,
FULLKGQA0623,"Report the total vehicle units sold per month, restricted to actual sales data?",vehicle_sales,,direct_graph_supported,auto_answer,capability_inventory,0,1,12,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""Feb 2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""Jan 2023"", ""unitsSold"": ""5727449""}, {""monthLabel"": ""Jul 2023"", ""unitsSold"": ""7066342""}, {""monthLabel"": ""Jun 2023"", ""unitsSold"": ""7678947""}, {""monthLabel"": ""Mar 2023"", ""unitsSold"": ""7847474""}, {""monthLabel"": ""May 2023"", ""unitsSold"": ""7164150""}, {""monthLabel"": ""Nov 2023"", ""unitsSold"": ""7699941""}, {""monthLabel"": ""Oct 2023"", ""unitsSold"": ""7459190""}, {""monthLabel"": ""Sep 2023"", ""unitsSold"": ""7728774""}]","Answer: Vehicle-sales results returned 12 grouped row(s). Groups: month label: Apr 2023, units sold: 6425650; month label: Aug 2023, units sold: 7057393; month label: Dec 2023, units sold: 8093262; month label: Feb 2023, units sold: 6176907; month label: Jan 2023, units sold: 5727449; month label: Jul 2023, units sold: 7066342; month label: Jun 2023, units sold: 7678947; month label: Mar 2023, units sold: 7847474; month label: May 2023, units sold: 7164150; month label: Nov 2023, units sold: 7699941; month label: Oct 2023, units sold: 7459190; month label: Sep 2023, units sold: 7728774.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,medium,none,
